chr	strand	coord	tottag	UPA_start	UPA_end	nPA	maxtag	ftr	gene_type	ftr_start	ftr_end	gene	gene_start	gene_end	gene_stop_codon	upstream_id	upstream_start	upstream_end	downstream_id	downstream_start	downstream_end	three_UTR_length	three_extend	toStop	tag
1833	chr13	-	58384823	1	58384823	58384823	1	1	intron	NA	58384410	58384823	70153	58379817	58385225	58381780	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1834	chr13	-	58391238	1	58391238	58391238	1	1	3UTR	NA	58391142	58392442	15387	58391142	58403343	58392443	NA	NA	NA	NA	NA	NA	1205	NA	1205	1
1835	chr13	-	58391950	3	58391950	58391950	3	1	3UTR	NA	58391142	58392442	15387	58391142	58403343	58392443	NA	NA	NA	NA	NA	NA	493	NA	493	3
1836	chr13	-	59635002	1	59635002	59635002	1	1	3UTR	NA	59634626	59637291	105348	59634626	59675811	59637292	NA	NA	NA	NA	NA	NA	2290	NA	2290	1
1837	chr13	-	59725930	1	59725930	59725930	1	1	3UTR	NA	59725925	59725975	238663	59725925	59731752	59725976	NA	NA	NA	NA	NA	NA	46	NA	46	1
1838	chr13	-	59755414	7	59755414	59755419	7	1	3UTR	NA	59755409	59756854	69046	59755409	59769810	59756855	NA	NA	NA	NA	NA	NA	1441	NA	1441	7
1839	chr13	-	59819133	1	59819133	59819133	1	1	intron	NA	59816840	59821559	214290	59758935	59782245	59762758	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1747	chr13	-	6024473	1	6024473	6024473	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	6024533	6029004	character(0)	5997455	5997551	2950151	60	2950151	1
1840	chr13	-	60461783	2	60461783	60461784	2	1	intergenic	NA	60463586	60434731	character(0)	60463586	60481298	3074322	character(0)	60463586	60481298	character(0)	60422756	60434731	57387461	1803	NA	2
1841	chr13	-	62401686	1	62401686	62401686	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	62402493	62407878	character(0)	62387651	62387933	59327364	807	59327364	1
1842	chr13	-	62402060	1	62402060	62402060	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	62402493	62407878	character(0)	62387651	62387933	59327738	433	59327738	1
1843	chr13	-	62864760	3	62864760	62864762	3	1	3UTR	NA	62864753	62864975	14121	62864753	62888282	62864976	NA	NA	NA	NA	NA	NA	216	NA	216	3
1844	chr13	-	63312135	1	63312135	63312135	1	1	3UTR	NA	63311539	63312665	14088	63285043	63431724	63285503	NA	NA	NA	NA	NA	NA	26632	NA	26632	1
1845	chr13	-	65177109	34	65177109	65177120	34	1	3UTR	NA	NA	NA	97895	NA	NA	NA	97895	65177111	65205716	66631	65064663	65112975	4455	2	4455	34
1846	chr13	-	65177331	1	65177331	65177331	1	1	3UTR	NA	65177111	65177663	97895	65177111	65205716	65181564	NA	NA	NA	NA	NA	NA	4233	NA	4233	1
1847	chr13	-	65180954	2	65180954	65180954	2	1	intron	NA	65177664	65181528	97895	65177111	65205716	65181564	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1848	chr13	-	65689157	2	65689157	65689161	2	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	65689613	65692996	character(0)	65615824	65620243	62614835	456	62614835	2
1748	chr13	-	6581174	2	6581174	6581174	2	1	3UTR	NA	6579768	6581459	56421	6579768	6588966	6579768	NA	NA	NA	NA	NA	NA	1406	NA	1406	2
1849	chr13	-	66393384	1	66393384	66393384	1	1	intron	NA	66380965	66401765	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1850	chr13	-	66668025	1	66668025	66668025	1	1	intergenic	NA	66669928	66622905	character(0)	66669928	66673329	3074322	character(0)	66669928	66673329	character(0)	66621686	66622905	63593703	1903	NA	1
1851	chr13	-	66791186	1	66791186	66791186	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	66792070	66795024	character(0)	66756334	66756486	63716864	884	63716864	1
1852	chr13	-	66849352	1	66849352	66849352	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	66849651	66854871	character(0)	66845824	66846036	63775030	299	63775030	1
1853	chr13	-	66929943	1	66929943	66929943	1	1	CDS	NA	66929885	66930203	66410	66906968	66916631	66907094	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1854	chr13	-	67490168	2	67490168	67490171	2	1	3UTR	NA	67490167	67490900	238693	67490167	67500503	67490901	NA	NA	NA	NA	NA	NA	733	NA	733	2
1855	chr13	-	67589446	1	67589446	67589446	1	1	3UTR	NA	67589439	67591006	100416706	67589439	67609707	67591007	NA	NA	NA	NA	NA	NA	1561	NA	1561	1
1856	chr13	-	67746642	1	67746642	67746642	1	1	intergenic	NA	67747800	67729173	22746	67747800	67755228	67748530	22746	67747800	67755228	235907	67705309	67729173	1888	1158	NA	1
1857	chr13	-	68442081	1	68442081	68442081	1	1	intergenic	NA	68469680	68356825	character(0)	68469680	68469832	3074322	character(0)	68469680	68469832	666272	68353364	68356825	65367759	27599	NA	1
1858	chr13	-	69497944	20	69497944	69497961	20	1	3UTR	NA	NA	NA	210106	NA	NA	NA	210106	69497959	69534617	character(0)	69401248	69401397	1972	15	1972	20
1859	chr13	-	69498001	1	69498001	69498001	1	1	3UTR	NA	69497959	69499915	210106	69497959	69534617	69499916	NA	NA	NA	NA	NA	NA	1915	NA	1915	1
1860	chr13	-	69498469	1	69498469	69498469	1	1	3UTR	NA	69497959	69499915	210106	69497959	69534617	69499916	NA	NA	NA	NA	NA	NA	1447	NA	1447	1
1861	chr13	-	69499379	1	69499379	69499379	1	1	3UTR	NA	69497959	69499915	210106	69497959	69534617	69499916	NA	NA	NA	NA	NA	NA	537	NA	537	1
1862	chr13	-	69499477	1	69499477	69499477	1	1	3UTR	NA	69497959	69499915	210106	69497959	69534617	69499916	NA	NA	NA	NA	NA	NA	439	NA	439	1
1863	chr13	-	70588692	9	70588692	70588695	9	1	intron	NA	70552075	70592572	218333	70551942	70596253	70552028	NA	NA	NA	NA	NA	NA	NA	NA	NA	9
1864	chr13	-	70588825	1	70588825	70588825	1	1	3UTR	NA	70588695	70589812	218333	70551942	70596253	70552028	NA	NA	NA	NA	NA	NA	36797	NA	36797	1
1865	chr13	-	72647713	1	72647713	72647713	1	1	intergenic	NA	72809601	72628564	78446	72809601	72816763	72809601	78446	72809601	72816763	328287	72626213	72628564	161888	161888	NA	1
1866	chr13	-	73516059	1	73516059	73516059	1	1	intergenic	NA	73661752	73347384	22598	73661752	73678023	73664148	22598	73661752	73678023	432777	73344665	73347384	148089	145693	NA	1
1867	chr13	-	74120826	1	74120826	74120826	1	1	intergenic	NA	74169488	74062299	211446	74169488	74208709	74172073	211446	74169488	74208709	74470	74036500	74062299	51247	48662	NA	1
1868	chr13	-	74169802	1	74169802	74169802	1	1	3UTR	NA	74169488	74172072	211446	74169488	74208709	74172073	NA	NA	NA	NA	NA	NA	2271	NA	2271	1
1869	chr13	-	74171992	3	74171992	74171994	3	1	3UTR	NA	74169488	74172072	211446	74169488	74208709	74172073	NA	NA	NA	NA	NA	NA	81	NA	81	3
1870	chr13	-	74303510	5	74303510	74303521	5	1	3UTR	NA	74303509	74303949	18570	74303509	74317321	74303950	NA	NA	NA	NA	NA	NA	440	NA	440	5
1871	chr13	-	74322748	2	74322748	74322768	2	1	3UTR	NA	74322254	74323086	66945	74322254	74350280	74323087	NA	NA	NA	NA	NA	NA	339	NA	339	2
1872	chr13	-	74322815	7	74322815	74322815	7	1	3UTR	NA	74322254	74323086	66945	74322254	74350280	74323087	NA	NA	NA	NA	NA	NA	272	NA	272	7
1873	chr13	-	74603259	1	74603259	74603259	1	1	intron	NA	74592091	74610199	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1874	chr13	-	78952916	1	78952916	78952916	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	78953088	78954792	character(0)	78372987	78379128	75878594	172	75878594	1
1749	chr13	-	8030401	4	8030401	8030401	4	1	intron	NA	8030068	8034971	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
1875	chr13	-	81095068	2	81095068	81095068	2	1	3UTR	NA	81095068	81095382	110789	81095068	81343315	81095383	NA	NA	NA	NA	NA	NA	315	NA	315	2
1876	chr13	-	85215071	1	85215071	85215071	1	1	3UTR	NA	85214780	85216103	218397	85214780	85289029	85216104	NA	NA	NA	NA	NA	NA	1033	NA	1033	1
1750	chr13	-	8567060	1	8567060	8567060	1	1	intergenic	NA	8797302	8299143	character(0)	8797302	8798402	3074322	character(0)	8797302	8798402	character(0)	8295315	8299143	5492738	230242	NA	1
1877	chr13	-	87989527	6	87989527	87989530	6	1	intergenic	NA	88184661	87980299	character(0)	88184661	88185456	3074322	character(0)	88184661	88185456	character(0)	87977497	87980299	84915205	195134	NA	6
1751	chr13	-	8802965	1	8802965	8802965	1	1	3UTR	NA	NA	NA	207615	NA	NA	NA	207615	8802968	8871730	character(0)	8797302	8798402	2850	3	2850	1
1752	chr13	-	8802995	2	8802995	8802995	2	1	3UTR	NA	8802968	8805814	207615	8802968	8871730	8805815	NA	NA	NA	NA	NA	NA	2820	NA	2820	2
1878	chr13	-	88374174	1	88374174	88374174	1	1	intergenic	NA	88509280	88185456	character(0)	88509280	88511336	3074322	character(0)	88509280	88511336	character(0)	88184661	88185456	85299852	135106	NA	1
1879	chr13	-	89576272	1	89576272	89576272	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	89577156	89578419	character(0)	88509280	88511336	86501950	884	86501950	1
1880	chr13	-	91796533	1	91796533	91796533	1	1	3UTR	NA	91796533	91797135	69085	91796533	91807705	91797136	NA	NA	NA	NA	NA	NA	603	NA	603	1
1881	chr13	-	92211884	1	92211884	92211884	1	1	3UTR	NA	92211872	92212434	17686	92211872	92354995	92212435	NA	NA	NA	NA	NA	NA	551	NA	551	1
1882	chr13	-	93146282	1	93146282	93146282	1	1	3UTR	NA	93146282	93147590	100715	93146282	93192385	93147591	NA	NA	NA	NA	NA	NA	1309	NA	1309	1
1883	chr13	-	93163804	1	93163804	93163804	1	1	intron	NA	93159689	93167925	100715	93146282	93192385	93147591	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1753	chr13	-	9385729	1	9385729	9385729	1	1	intergenic	NA	9623380	9273121	character(0)	9623380	9623627	3074322	character(0)	9623380	9623627	character(0)	9272919	9273121	6311407	237651	NA	1
1884	chr13	-	94201433	1	94201433	94201433	1	1	3UTR	NA	94201310	94203998	107767	94201310	94285829	94203999	NA	NA	NA	NA	NA	NA	2566	NA	2566	1
1885	chr13	-	95276652	1	95276652	95276652	1	1	intergenic	NA	95350683	95250336	66549	95350683	95375352	95351502	66549	95350683	95375352	218461	95024454	95250336	74850	74031	NA	1
1886	chr13	-	95336056	3	95336056	95336058	3	1	intergenic	NA	95350683	95250336	66549	95350683	95375352	95351502	66549	95350683	95375352	218461	95024454	95250336	15446	14627	NA	3
1887	chr13	-	95336143	1	95336143	95336143	1	1	intergenic	NA	95350683	95250336	66549	95350683	95375352	95351502	66549	95350683	95375352	218461	95024454	95250336	15359	14540	NA	1
1888	chr13	-	96080460	3	96080460	96080460	3	1	3UTR	NA	96079216	96080852	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	93006138	NA	93006138	3
1889	chr13	-	96080728	2	96080728	96080731	2	1	3UTR	NA	96079216	96080852	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	93006406	NA	93006406	2
1890	chr13	-	96480689	2	96480689	96480689	2	1	3UTR	NA	NA	NA	27015	NA	NA	NA	27015	96480690	96542485	271144	96416446	96471267	1481	1	1481	2
1891	chr13	-	96626892	1	96626892	96626892	1	1	intergenic	NA	96648967	96543652	15357	96648967	96670936	96650579	15357	96648967	96670936	character(0)	96542993	96543652	23687	22075	NA	1
1892	chr13	-	96649089	1	96649089	96649089	1	1	3UTR	NA	96648967	96650578	15357	96648967	96670936	96650579	NA	NA	NA	NA	NA	NA	1490	NA	1490	1
1893	chr13	-	96649334	4	96649334	96649338	4	1	3UTR	NA	96648967	96650578	15357	96648967	96670936	96650579	NA	NA	NA	NA	NA	NA	1245	NA	1245	4
1894	chr13	-	97129424	2	97129424	97129424	2	1	3UTR	NA	97129424	97131160	59050	97129424	97137937	97131161	NA	NA	NA	NA	NA	NA	1737	NA	1737	2
1895	chr13	-	97904567	1	97904567	97904567	1	1	intron	NA	97899817	97929410	110596	97899469	98016417	97899647	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1896	chr13	-	97930775	1	97930775	97930775	1	1	intron	NA	97929706	97930777	110596	97899469	98016417	97899647	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1897	chr13	-	98246792	1	98246792	98246792	1	1	3UTR	NA	NA	NA	105372	NA	NA	NA	105372	98246845	98263041	110596	97899469	98206439	2337	53	2337	1
1898	chr13	-	98248106	1	98248106	98248106	1	1	3UTR	NA	98246845	98249128	105372	98246845	98263041	98249129	NA	NA	NA	NA	NA	NA	1023	NA	1023	1
1899	chr13	-	98248421	1	98248421	98248421	1	1	3UTR	NA	98246845	98249128	105372	98246845	98263041	98249129	NA	NA	NA	NA	NA	NA	708	NA	708	1
1900	chr13	-	98489401	1	98489401	98489401	1	1	3UTR	NA	98489348	98489532	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	95415079	NA	95415079	1
1901	chr13	-	98608305	1	98608305	98608305	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	98608411	98617662	character(0)	98517364	98517938	95533983	106	95533983	1
1902	chr13	-	98692002	2	98692002	98692002	2	1	intron	NA	98688484	98692003	380863	98686235	98694834	98686321	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1903	chr13	-	98697356	1	98697356	98697356	1	1	intergenic	NA	98713074	98694834	character(0)	98713074	98716510	3074322	character(0)	98713074	98716510	380863	98686235	98694834	95623034	15718	NA	1
1754	chr13	-	9875486	1	9875486	9875486	1	1	3UTR	NA	9875486	9877228	12671	9875486	10360844	9877229	NA	NA	NA	NA	NA	NA	1743	NA	1743	1
1904	chr13	-	98829648	1	98829648	98829648	1	1	intergenic	NA	98839019	98815449	238799	98839019	98926384	98846456	238799	98839019	98926384	218503	98723403	98815449	16808	9371	NA	1
1905	chr13	-	98839019	7	98839019	98839019	7	1	3UTR	NA	98839019	98844620	238799	98839019	98891040	98846456	NA	NA	NA	NA	NA	NA	7437	NA	7437	7
1906	chr13	-	98921865	1	98921865	98921865	1	1	intron	NA	98890791	98926250	238799	98839019	98891040	98846456	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1907	chr13	-	99319647	1	99319647	99319647	1	1	3UTR	NA	99319647	99320168	68927	99319647	99344705	99320169	NA	NA	NA	NA	NA	NA	522	NA	522	1
1908	chr13	-	99421466	1	99421466	99421466	1	1	3UTR	NA	99421446	99425805	17755	99421446	99516540	99425806	NA	NA	NA	NA	NA	NA	4340	NA	4340	1
1909	chr13	-	99425577	1	99425577	99425577	1	1	3UTR	NA	99421446	99425805	17755	99421446	99516540	99425806	NA	NA	NA	NA	NA	NA	229	NA	229	1
1720	chr13	+	100137693	6	100137688	100137693	6	1	3UTR	NA	NA	NA	20595	NA	NA	NA	20595	100131003	100137690	character(0)	100392732	100394499	1957	3	1957	6
1721	chr13	+	100655992	3	100655972	100655998	3	1	3UTR	NA	100655846	100656059	108143	100651343	100656059	100655845	NA	NA	NA	NA	NA	NA	147	NA	147	3
1722	chr13	+	100656060	11	100656056	100656069	11	1	3UTR	NA	100655846	100656060	108143	100651343	100656059	100655845	NA	NA	NA	NA	NA	NA	215	NA	215	11
1723	chr13	+	102707092	1	102707092	102707092	1	1	intron	NA	102702868	102739165	17079	102693558	102706955	102706433	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1724	chr13	+	103413257	1	103413257	103413257	1	1	intergenic	NA	103397591	103641926	character(0)	103397109	103397591	3074322	character(0)	103397109	103397591	character(0)	103641926	103642032	100338935	15666	NA	1
1725	chr13	+	104249622	1	104249622	104249622	1	1	intron	NA	104249498	104250112	60411	104228611	104249617	104236194	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1726	chr13	+	104431376	1	104431376	104431376	1	1	intron	NA	104429871	104444052	108154	104287835	104496695	104369690	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1564	chr13	+	10517812	1	10517812	10517812	1	1	intron	NA	10371849	10602782	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1727	chr13	+	106476863	1	106476863	106476863	1	1	3UTR	NA	NA	NA	character(0)	NA	NA	NA	character(0)	106475936	106476755	character(0)	106788070	106796796	103402541	108	103402541	1
1728	chr13	+	109348610	1	109348610	109348610	1	1	intron	NA	109032698	109740386	238871	108449948	108861128	108861128	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1729	chr13	+	110026046	1	110026046	110026046	1	1	intergenic	NA	109953461	110395046	238871	109903106	109953461	108861128	238871	109903106	109953461	20620	110395046	110400844	1164918	72585	NA	1
1730	chr13	+	111642488	1	111642488	111642488	1	1	exon	NA	111642223	111642488	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1731	chr13	+	111718595	3	111718594	111718596	3	1	3UTR	NA	111715142	111718596	218613	111680979	111706642	111706642	NA	NA	NA	NA	NA	NA	11953	NA	11953	3
1565	chr13	+	11190546	2	11190546	11190546	2	1	intergenic	NA	10979945	11522052	character(0)	10974423	10979945	3074322	character(0)	10974423	10979945	664793	11522052	11526436	8116224	210601	NA	2
1732	chr13	+	112506843	1	112506843	112506843	1	1	3UTR	NA	112504446	112510086	16195	112464070	112510086	112504445	NA	NA	NA	NA	NA	NA	2398	NA	2398	1
1733	chr13	+	112731738	2	112731738	112731738	2	1	3UTR	NA	112731665	112738749	268706	112660766	112738749	112731664	NA	NA	NA	NA	NA	NA	74	NA	74	2
1734	chr13	+	112989079	4	112989079	112989079	4	1	intron	NA	112989077	112989571	218630	112987802	112990777	112990057	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
1735	chr13	+	112990086	2	112990082	112990086	2	1	3UTR	NA	112990058	112990777	218630	112987802	112990777	112990057	NA	NA	NA	NA	NA	NA	29	NA	29	2
1736	chr13	+	112990779	38	112990775	112990779	38	1	3UTR	NA	NA	NA	218630	NA	NA	NA	218630	112987802	112990777	622408	112993845	113000394	722	2	722	38
1737	chr13	+	113370314	1	113370314	113370314	1	1	3UTR	NA	113369515	113370515	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	110295992	NA	110295992	1
1738	chr13	+	114157457	2	114157457	114157462	2	1	3UTR	NA	114154857	114157461	218639	113794505	114157461	114154856	NA	NA	NA	NA	NA	NA	2601	NA	2601	2
1566	chr13	+	11526578	1	11526578	11526578	1	1	intron	NA	11526577	11526657	664793	11522052	11526436	11526436	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1739	chr13	+	119458201	1	119458201	119458201	1	1	3UTR	NA	119457082	119458218	218693	119428601	119457391	119457081	NA	NA	NA	NA	NA	NA	1120	NA	1120	1
1740	chr13	+	119486117	3	119486116	119486117	3	1	3UTR	NA	119485918	119486117	67392	119462768	119486117	119485917	NA	NA	NA	NA	NA	NA	200	NA	200	3
1741	chr13	+	119707913	1	119707913	119707913	1	1	3UTR	NA	119706479	119708082	208715	119690379	119699726	119699726	NA	NA	NA	NA	NA	NA	8187	NA	8187	1
1742	chr13	+	119774352	1	119774352	119774352	1	1	intergenic	NA	119769532	119813233	character(0)	119756093	119769532	3074322	character(0)	119756093	119769532	character(0)	119813233	119813339	116700030	4820	NA	1
1743	chr13	+	120048698	1	120048698	120048698	1	1	intergenic	NA	120047013	120140246	character(0)	120046573	120047013	3074322	character(0)	120046573	120047013	639910	120140246	120155335	116974376	1685	NA	1
1744	chr13	+	120196348	1	120196348	120196348	1	1	exon	NA	120194514	120196371	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1567	chr13	+	12438897	2	12438897	12438897	2	1	intron	NA	12438771	12440134	217995	12395027	12395783	12395783	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1568	chr13	+	12609528	1	12609528	12609528	1	1	3UTR	NA	12606888	12609528	67475	12565874	12606112	12605833	NA	NA	NA	NA	NA	NA	3695	NA	3695	1
1569	chr13	+	12609927	1	12609927	12609927	1	1	3UTR	NA	12609683	12611396	67475	12565874	12606112	12605833	NA	NA	NA	NA	NA	NA	4094	NA	4094	1
1570	chr13	+	13998882	1	13998882	13998882	1	1	3UTR	NA	13997034	13999074	97884	13954469	13999074	13997033	NA	NA	NA	NA	NA	NA	1849	NA	1849	1
1571	chr13	+	14199367	1	14199367	14199367	1	1	3UTR	NA	14197734	14199367	94246	14063232	14126479	14126479	NA	NA	NA	NA	NA	NA	72888	NA	72888	1
1572	chr13	+	15730026	3	15730026	15730026	3	1	3UTR	NA	15726782	15730026	14634	15463235	15715091	15715091	NA	NA	NA	NA	NA	NA	14935	NA	14935	3
1573	chr13	+	21192860	9	21192859	21192864	9	1	3UTR	NA	21192626	21194724	19720	21179445	21194724	21192625	NA	NA	NA	NA	NA	NA	235	NA	235	9
1574	chr13	+	21193007	1	21193007	21193007	1	1	3UTR	NA	21192626	21194724	19720	21179445	21194724	21192625	NA	NA	NA	NA	NA	NA	382	NA	382	1
1575	chr13	+	21319631	1	21319631	21319631	1	1	3UTR	NA	NA	NA	75512	NA	NA	NA	75512	21317258	21319624	258526	21346910	21347964	548	7	548	1
1576	chr13	+	21369824	2	21369824	21369827	2	1	3UTR	NA	21369514	21372289	22758	21362820	21372289	21369513	NA	NA	NA	NA	NA	NA	311	NA	311	2
1577	chr13	+	23535907	1	23535907	23535907	1	1	3UTR	NA	23535857	23535951	97908	23535422	23535951	23535856	NA	NA	NA	NA	NA	NA	51	NA	51	1
1578	chr13	+	23545361	2	23545360	23545361	2	1	3UTR	NA	NA	NA	260423	NA	NA	NA	260423	23544052	23545312	14957	23553262	23560686	466	49	466	2
1579	chr13	+	23684622	1	23684622	23684622	1	1	intron	NA	23684622	23692175	68024	23684199	23692908	23684612	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1580	chr13	+	23740367	2	23740361	23740367	2	1	3UTR	NA	23739488	23740367	50708	23738808	23740367	23739487	NA	NA	NA	NA	NA	NA	880	NA	880	2
1581	chr13	+	23764525	1	23764525	23764525	1	1	3UTR	NA	NA	NA	80838	NA	NA	NA	80838	23763666	23764406	214158	23769913	23791528	167	119	167	1
1582	chr13	+	23766789	2	23766789	23766789	2	1	intergenic	NA	23764406	23769913	80838	23763666	23764406	23764358	80838	23763666	23764406	214158	23769913	23791528	2431	2383	NA	2
1583	chr13	+	24733806	1	24733806	24733806	1	1	3UTR	NA	24731686	24733816	193385	24501525	24705198	24704841	NA	NA	NA	NA	NA	NA	28965	NA	28965	1
1584	chr13	+	24775058	5	24775058	24775061	5	1	intergenic	NA	24746592	24801657	666145	24741232	24746592	24746489	666145	24741232	24746592	79555	24801657	24816197	28569	28466	NA	5
1585	chr13	+	24842149	1	24842149	24842149	1	1	3UTR	NA	24841363	24842153	56196	24831679	24842153	24841362	NA	NA	NA	NA	NA	NA	787	NA	787	1
1586	chr13	+	32822609	1	32822609	32822609	1	1	3UTR	NA	32822160	32822609	78903	32802038	32822609	32822159	NA	NA	NA	NA	NA	NA	450	NA	450	1
1587	chr13	+	33943957	1	33943957	33943957	1	1	intron	NA	33936098	33953316	68808	33935820	33936630	33936630	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1588	chr13	+	34033677	1	34033677	34033677	1	1	3UTR	NA	34032783	34033677	19766	34002363	34033677	34032782	NA	NA	NA	NA	NA	NA	895	NA	895	1
1589	chr13	+	34074072	1	34074072	34074072	1	1	3UTR	NA	34073764	34074074	68021	34037597	34074074	34073763	NA	NA	NA	NA	NA	NA	309	NA	309	1
1590	chr13	+	34163249	2	34163249	34163250	2	1	CDS	NA	34163076	34163249	69666	34162964	34178168	34178055	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1591	chr13	+	34902871	2	34902871	34902874	2	1	3UTR	NA	34901597	34906064	19134	34875302	34906064	34901596	NA	NA	NA	NA	NA	NA	1275	NA	1275	2
1592	chr13	+	35545483	1	35545483	35545483	1	1	exon	NA	35544425	35545484	character(0)	3073253	3074322	3074322	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1553	chr13	+	3565821	8	3565818	3565821	8	1	3UTR	NA	3565143	3567871	14569	3538063	3567871	3565142	NA	NA	NA	NA	NA	NA	679	NA	679	8
1593	chr13	+	35874062	1	35874062	35874062	1	1	3UTR	NA	35872671	35874063	12593	35659833	35874063	35872670	NA	NA	NA	NA	NA	NA	1392	NA	1392	1
1554	chr13	+	3613576	3	3613565	3613576	3	1	intergenic	NA	3567871	3634032	14569	3538063	3567871	3565142	14569	3538063	3567871	142688	3634032	3653822	48434	45705	NA	3
1594	chr13	+	36327012	1	36327012	36327012	1	1	intron	NA	36246495	36341936	69955	36117412	36537593	36537439	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1595	chr13	+	38061084	1	38061084	38061084	1	1	3UTR	NA	38060866	38061433	71340	38036995	38061433	38060865	NA	NA	NA	NA	NA	NA	219	NA	219	1
1596	chr13	+	38061148	1	38061148	38061148	1	1	3UTR	NA	38060866	38061433	71340	38036995	38061433	38060865	NA	NA	NA	NA	NA	NA	283	NA	283	1
1597	chr13	+	38061429	22	38061428	38061444	22	1	3UTR	NA	38060866	38061433	71340	38036995	38061433	38060865	NA	NA	NA	NA	NA	NA	564	NA	564	22
